objectID*,cazaID,Caza_Name,YearMonthDay,Syrian_Ref,Population,Ethnicity,Shape_Length,Shape_Area,Sunni,Shia_Nexus,Christian,FracIndx,Majority_Group,Pal_Ref_Syr,Pal_Ref,Inc_Index,Dist_Bord_km,Dist_Cap_km,Syr_Cross,Rainfall_mm,Water_Incdex,Illiteracy
358,20,Jezzine,20140430,2635,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,25,11,14
349,11,Kesrwane,20140430,10695,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,33,5.8,8
362,24,Marjayoun,20140430,6720,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,13.1,27.8,24
357,19,Rachaya,20140430,10697,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,33,24.1,14
359,21,Saida,20140430,45814,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,13.1,4.2,12
363,25,Sour,20140430,29382,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,13.1,15,17
342,4,Tripoli,20140430,63343,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,36.9,3.6,14
355,17,West Bekaa,20140430,58299,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,33,6,16
351,13,Zahle,20140430,158604,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,33,5.6,12
343,5,Zgharta,20140430,12460,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,36.9,12.7,15
365,1,Akkar,20140529,105618,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,9.3,31.9,30
380,16,Aley,20140529,51390,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,12.8,23.5,8
379,15,Baabda,20140529,81237,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,12.8,33.7,11
370,6,Baalbek,20140529,113222,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,7.62,28.1,18
373,9,Bcharre,20140529,2441,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,9.3,17,20
378,14,Beirut,20140529,28842,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,12.8,2.6,9
390,26,Bent Jbeil,20140529,7499,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,2.5,54.5,16
382,18,Chouf,20140529,48387,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,12.8,8.6,12
372,8,El Batroun,20140529,16594,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,9.3,25.3,15
366,2,El Hermel,20140529,5904,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,9.3,33.1,23
371,7,El Koura,20140529,16154,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,9.3,53.9,9
376,12,El Meten,20140529,49999,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,7.62,6.8,9
367,3,El Minieh Dennie,20140529,57871,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,9.3,23.9,25
386,22,El Nabatieh,20140529,27936,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,2.5,8.4,15
387,23,Hasbaya,20140529,5020,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,7.62,18.7,16
374,10,Jbeil,20140529,3872,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,7.62,15.8,12
384,20,Jezzine,20140529,2696,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,12.8,11,14
375,11,Kesrwane,20140529,11611,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,7.62,5.8,8
388,24,Marjayoun,20140529,7017,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,2.5,27.8,24
383,19,Rachaya,20140529,11012,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,7.62,24.1,14
385,21,Saida,20140529,46903,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,2.5,4.2,12
389,25,Sour,20140529,30278,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,2.5,15,17
368,4,Tripoli,20140529,64388,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,9.3,3.6,14
381,17,West Bekaa,20140529,60833,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,7.62,6,16
377,13,Zahle,20140529,164537,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,7.62,5.6,12
369,5,Zgharta,20140529,12915,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,9.3,12.7,15
391,1,Akkar,20140626,106301,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,0,31.9,30
406,16,Aley,20140626,53955,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,2.5,23.5,8
405,15,Baabda,20140626,84485,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,2.5,33.7,11
396,6,Baalbek,20140626,120761,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,0,28.1,18
399,9,Bcharre,20140626,2564,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,0,17,20
404,14,Beirut,20140626,29688,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,2.5,2.6,9
416,26,Bent Jbeil,20140626,7672,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,0,54.5,16
408,18,Chouf,20140626,49765,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,2.5,8.6,12
398,8,El Batroun,20140626,16769,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,0,25.3,15
392,2,El Hermel,20140626,6097,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,0,33.1,23
397,7,El Koura,20140626,16241,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,0,53.9,9
402,12,El Meten,20140626,51599,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,0,6.8,9
393,3,El Minieh Dennie,20140626,58590,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,0,23.9,25
412,22,El Nabatieh,20140626,28501,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,0,8.4,15
413,23,Hasbaya,20140626,5685,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,0,18.7,16
400,10,Jbeil,20140626,4244,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,0,15.8,12
410,20,Jezzine,20140626,2772,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,2.5,11,14
401,11,Kesrwane,20140626,12488,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,0,5.8,8
414,24,Marjayoun,20140626,7201,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,0,27.8,24
409,19,Rachaya,20140626,11323,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,0,24.1,14
411,21,Saida,20140626,47538,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,0,4.2,12
415,25,Sour,20140626,30825,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,0,15,17
394,4,Tripoli,20140626,63983,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,0,3.6,14
407,17,West Bekaa,20140626,63410,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,0,6,16
403,13,Zahle,20140626,170976,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,0,5.6,12
395,5,Zgharta,20140626,13141,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,0,12.7,15
417,1,Akkar,20140731,109372,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,13.2,31.9,30
432,16,Aley,20140731,56453,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,0,23.5,8
431,15,Baabda,20140731,88126,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,0,33.7,11
422,6,Baalbek,20140731,129083,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,0,28.1,18
425,9,Bcharre,20140731,2710,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,13.2,17,20
430,14,Beirut,20140731,30578,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,0,2.6,9
442,26,Bent Jbeil,20140731,7948,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,0,54.5,16
434,18,Chouf,20140731,51422,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,0,8.6,12
424,8,El Batroun,20140731,17313,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,13.2,25.3,15
418,2,El Hermel,20140731,6356,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,13.2,33.1,23
423,7,El Koura,20140731,16729,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,13.2,53.9,9
428,12,El Meten,20140731,53841,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,0,6.8,9
419,3,El Minieh Dennie,20140731,60599,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,13.2,23.9,25
438,22,El Nabatieh,20140731,29060,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,0,8.4,15
439,23,Hasbaya,20140731,5706,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,0,18.7,16
426,10,Jbeil,20140731,4541,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,0,15.8,12
436,20,Jezzine,20140731,2910,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,0,11,14
427,11,Kesrwane,20140731,13325,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,0,5.8,8
440,24,Marjayoun,20140731,7493,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,0,27.8,24
435,19,Rachaya,20140731,11828,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,0,24.1,14
437,21,Saida,20140731,48282,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,0,4.2,12
441,25,Sour,20140731,31815,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,0,15,17
420,4,Tripoli,20140731,65165,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,13.2,3.6,14
433,17,West Bekaa,20140731,66620,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,0,6,16
429,13,Zahle,20140731,180061,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,0,5.6,12
421,5,Zgharta,20140731,13527,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,13.2,12.7,15
443,1,Akkar,20140828,110323,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,0,31.9,30
458,16,Aley,20140828,59320,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,0,23.5,8
457,15,Baabda,20140828,92156,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,0,33.7,11
448,6,Baalbek,20140828,132208,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,0,28.1,18
451,9,Bcharre,20140828,2789,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,0,17,20
456,14,Beirut,20140828,30707,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,0,2.6,9
468,26,Bent Jbeil,20140828,8096,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,0,54.5,16
460,18,Chouf,20140828,53295,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,0,8.6,12
450,8,El Batroun,20140828,17568,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,0,25.3,15
444,2,El Hermel,20140828,6547,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,0,33.1,23
449,7,El Koura,20140828,17126,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,0,53.9,9
454,12,El Meten,20140828,56313,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,0,6.8,9
445,3,El Minieh Dennie,20140828,61744,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,0,23.9,25
464,22,El Nabatieh,20140828,29629,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,0,8.4,15
465,23,Hasbaya,20140828,5770,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,0,18.7,16
452,10,Jbeil,20140828,4955,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,0,15.8,12
462,20,Jezzine,20140828,2959,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,0,11,14
453,11,Kesrwane,20140828,14219,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,0,5.8,8
466,24,Marjayoun,20140828,7661,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,0,27.8,24
461,19,Rachaya,20140828,12101,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,0,24.1,14
463,21,Saida,20140828,48910,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,0,4.2,12
467,25,Sour,20140828,32690,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,0,15,17
446,4,Tripoli,20140828,66016,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,0,3.6,14
459,17,West Bekaa,20140828,68841,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,0,6,16
455,13,Zahle,20140828,186601,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,0,5.6,12
447,5,Zgharta,20140828,13708,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,0,12.7,15
469,1,Akkar,20140925,111638,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,9.6,31.9,30
484,16,Aley,20140925,60297,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,7.62,23.5,8
483,15,Baabda,20140925,93947,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,7.62,33.7,11
474,6,Baalbek,20140925,134527,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,12.3,28.1,18
477,9,Bcharre,20140925,2936,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,9.6,17,20
482,14,Beirut,20140925,31274,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,2.5,2.6,9
494,26,Bent Jbeil,20140925,8290,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,2.5,54.5,16
486,18,Chouf,20140925,53582,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,7.62,8.6,12
476,8,El Batroun,20140925,17859,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,9.6,25.3,15
470,2,El Hermel,20140925,6695,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,9.6,33.1,23
475,7,El Koura,20140925,17394,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,9.6,53.9,9
480,12,El Meten,20140925,57109,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,12.3,6.8,9
471,3,El Minieh Dennie,20140925,63003,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,9.6,23.9,25
490,22,El Nabatieh,20140925,30289,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,0,8.4,15
491,23,Hasbaya,20140925,5818,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,12.3,18.7,16
478,10,Jbeil,20140925,5210,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,12.3,15.8,12
488,20,Jezzine,20140925,3022,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,7.62,11,14
479,11,Kesrwane,20140925,14759,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,12.3,5.8,8
492,24,Marjayoun,20140925,7839,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,0,27.8,24
487,19,Rachaya,20140925,12358,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,12.3,24.1,14
489,21,Saida,20140925,49782,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,0,4.2,12
493,25,Sour,20140925,33429,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,2.5,15,17
472,4,Tripoli,20140925,66536,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,9.6,3.6,14
485,17,West Bekaa,20140925,70915,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,12.3,6,16
481,13,Zahle,20140925,193622,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,12.3,5.6,12
473,5,Zgharta,20140925,13931,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,9.6,12.7,15
495,1,Akkar,20141030,108053,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,65.8,31.9,30
510,16,Aley,20141030,59112,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,47,23.5,8
509,15,Baabda,20141030,14827,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,47,33.7,11
500,6,Baalbek,20141030,129765,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,27.9,28.1,18
503,9,Bcharre,20141030,2899,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,65.8,17,20
508,14,Beirut,20141030,30234,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,47,2.6,9
520,26,Bent Jbeil,20141030,7959,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,19.5,54.5,16
512,18,Chouf,20141030,52246,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,47,8.6,12
502,8,El Batroun,20141030,17050,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,65.8,25.3,15
496,2,El Hermel,20141030,6153,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,65.8,33.1,23
501,7,El Koura,20141030,16667,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,65.8,53.9,9
506,12,El Meten,20141030,55628,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,27.9,6.8,9
497,3,El Minieh Dennie,20141030,60902,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,65.8,23.9,25
516,22,El Nabatieh,20141030,29067,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,0,8.4,15
517,23,Hasbaya,20141030,5643,614,,0.947383486,0.025566504,0,1,0,0,Shia,NA,0,53.8,21.555707,19.41733,0,27.9,18.7,16
504,10,Jbeil,20141030,5233,441,,1.333202214,0.041396799,0,1,2,0,Christian,NA,0,33.7,42.359256,38.611687,0,27.9,15.8,12
514,20,Jezzine,20141030,2975,259,,1.395362965,0.023233271,0,0,3,0,Christian,NA,0,46.9,35.364942,43.77481,0,47,11,14
505,11,Kesrwane,20141030,14827,311,,1.280370712,0.03348588,0,0,5,0,Christian,NA,0,21.2,35.554401,28.075079,0,27.9,5.8,8
518,24,Marjayoun,20141030,7700,746,,1.16529485,0.025340993,1,2,1,50,Shia,NA,0,67.7,41.139924,68.81131,0,0,27.8,24
513,19,Rachaya,20141030,11442,85,,1.490800374,0.053370977,0,1,0,0,Shia,NA,0,51.9,7.847992,52.350942,1,27.9,24.1,14
515,21,Saida,20141030,47572,"8,988",,1.691540193,0.026566716,2,2,1,100,Sunni-Shia,NA,59366,48.7,52.064769,50.700823,0,0,4.2,12
519,25,Sour,20141030,31816,"2,630",,1.422224099,0.039492419,2,4,0,50,Shia,NA,65521,57.1,64.977793,77.925977,0,19.5,15,17
498,4,Tripoli,20141030,62983,"15,574",,0.378143311,0.002360873,6,1,0,17,Sunni,NA,0,50.9,34.866765,67.551419,0,65.8,3.6,14
511,17,West Bekaa,20141030,67627,"3,299",,1.81004053,0.041346865,2,1,2,50,Sunni-Christian,NA,0,49.1,17.822217,38.258904,1,27.9,6,16
507,13,Zahle,20141030,184137,"1,715",,1.436099311,0.042478554,1,1,5,100,Christian,NA,0,44.1,9.580984,39.925452,1,27.9,5.6,12
499,5,Zgharta,20141030,13576,371,,1.017068733,0.017382926,0,0,3,0,Christian,NA,0,45.9,33.535049,64.511744,0,65.8,12.7,15
521,1,Akkar,20141130,107934,948,,1.814552001,0.077486295,3,1,3,33,Sunni-Christian,NA,5857,62.1,9.793291,96.452576,3,115.3,31.9,30
536,16,Aley,20141130,60509,"1,552",,1.257056328,0.025613854,0,2,3,0,Sunni-Christian,NA,0,35.4,34.244362,16.39286,0,94.3,23.5,8
535,15,Baabda,20141130,93556,24,,1.13148525,0.018996845,0,3,3,0,Shia-Christian,NA,17945,41,32.209187,16.310365,0,94.3,33.7,11
526,6,Baalbek,20141130,130098,567,,3.072026614,0.226664239,2,4,0,50,Sunni-Shia,NA,8806,57.7,14.839836,74.0737,1,73.2,28.1,18
529,9,Bcharre,20141130,2999,375,,0.973276132,0.016045961,0,0,3,0,Christian,NA,0,51.5,43.997805,60.008049,0,115.3,17,20
534,14,Beirut,20141130,30871,"18,565",,0.341848904,0.002070821,6,3,9,50,Sunni-Christian-Shia,NA,10504,35.2,48.947627,0,0,94.3,2.6,9
546,26,Bent Jbeil,20141130,8060,821,,1.098496896,0.026099903,0,3,0,0,Shia,NA,0,61.7,58.293626,82.472276,0,44.5,54.5,16
538,18,Chouf,20141130,53186,"7,436",,1.739152947,0.046755258,2,2,4,100,Christian,NA,0,40.2,34.464741,26.661742,0,94.3,8.6,12
528,8,El Batroun,20141130,17198,"8,346",,1.555127243,0.027290013,0,0,2,0,Christian,NA,0,39.4,51.656298,46.765302,0,115.3,25.3,15
522,2,El Hermel,20141130,6238,"3,094",,1.340072955,0.051881451,0,2,1,0,Shia,NA,0,68.1,16.999875,92.293373,0,115.3,33.1,23
527,7,El Koura,20141130,16609,"4,082",,0.90837981,0.017036429,0,0,3,0,Christian,NA,0,34,45.838055,55.622361,0,115.3,53.9,9
532,12,El Meten,20141130,57013,740,,1.10949199,0.025852128,0,0,1,0,Christian,NA,4351,28.6,33.564177,19.41733,0,73.2,6.8,9
523,3,El Minieh Dennie,20141130,61528,"4,389",,1.386036482,0.035508031,3,0,0,0,Sunni,NA,16500,57.4,29.635658,73.874987,0,115.3,23.9,25
542,22,El Nabatieh,20141130,29271,"2,075",,1.499313463,0.029458334,0,3,0,0,Shia,NA,0,52,43.513107,55.50873,0,44.5,8.4,15
